"UniqueID","obs","pred","fold","pred_bin","obs_bin","ecoregion"
"JayMiller_2004-009",0.13,0.0503477800546609,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-009",0.13,0.0503477800546609,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-010",0.02,0.0935031566676214,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-010",0.02,0.0935031566676214,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-011",0.91,0.363475463257517,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-011",0.91,0.363475463257517,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-012",0.05,0.154515424366814,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-012",0.05,0.154515424366814,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-013",0.98,0.622331925020466,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-013",0.98,0.622331925020466,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-014",0.33,0.596393608062697,4,3,2,"Sierra Nevada forests"
"JayMiller_2004-014",0.33,0.596393608062697,4,3,2,"Sierra Nevada forests"
"JayMiller_2004-015",1,0.886311911642852,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-015",1,0.886311911642852,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-016",0.82,0.468198155719132,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-016",0.82,0.468198155719132,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-017",0.09,0.461674821164257,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-017",0.09,0.461674821164257,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-018",0.66,0.520210237611447,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-018",0.66,0.520210237611447,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-019",1,0.876713427144744,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-019",1,0.876713427144744,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-020",0.39,0.338001920670579,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-020",0.39,0.338001920670579,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-022",0,0.0311339061489909,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-022",0,0.0311339061489909,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-023",1,0.557734686421853,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-023",1,0.557734686421853,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-024",0.03,0.0703035755978769,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-024",0.03,0.0703035755978769,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-025",1,0.556266077163588,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-025",1,0.556266077163588,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-027",0.04,0.344464642864191,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-027",0.04,0.344464642864191,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-028",0,0.374818658714437,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-028",0,0.374818658714437,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-029",0.1,0.361852200772469,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-029",0.1,0.361852200772469,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-030",0.04,0.336632779451965,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-030",0.04,0.336632779451965,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-031",0.98,0.291171401129852,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-031",0.98,0.291171401129852,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-032",0.03,0.356042506443167,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-032",0.03,0.356042506443167,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-033",1,0.104712086675919,4,1,5,"Sierra Nevada forests"
"JayMiller_2004-033",1,0.104712086675919,4,1,5,"Sierra Nevada forests"
"JayMiller_2004-034",0,0.600607776495903,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-034",0,0.600607776495903,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-035",0.19,0.29804095874799,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-035",0.19,0.29804095874799,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-036",0,0.106314682112507,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-036",0,0.106314682112507,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-038",0,0.0406003991222123,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-038",0,0.0406003991222123,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-039",0.45,0.270342158092404,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-039",0.45,0.270342158092404,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-040",0.4,0.220606192337396,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-040",0.4,0.220606192337396,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-041",0.29,0.120563973411357,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-041",0.29,0.120563973411357,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-042",0.21,0.084924348091758,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-042",0.21,0.084924348091758,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-045",0,0.173884074667626,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-045",0,0.173884074667626,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-046",0.09,0.0415635432046907,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-046",0.09,0.0415635432046907,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-047",0.01,0.0727688959133695,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-047",0.01,0.0727688959133695,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-048",0,0.0268049848144413,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-048",0,0.0268049848144413,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-049",0,0.257778070717691,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-049",0,0.257778070717691,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-050",1,0.245583803358748,4,1,5,"Sierra Nevada forests"
"JayMiller_2004-050",1,0.245583803358748,4,1,5,"Sierra Nevada forests"
"JayMiller_2004-051",0,0.0703320968483859,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-051",0,0.0703320968483859,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-052",0.04,0.174891707657615,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-052",0.04,0.174891707657615,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-054",0.12,0.116615202004027,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-054",0.12,0.116615202004027,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-055",0,0.0448366108854826,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-055",0,0.0448366108854826,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-056",0.26,0.0578866488114765,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-056",0.26,0.0578866488114765,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-057",0.46,0.134848818748873,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-057",0.46,0.134848818748873,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-058",0.18,0.360294327293429,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-058",0.18,0.360294327293429,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-059",0,0.143797349813835,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-059",0,0.143797349813835,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-060",0,0.50282202452529,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-060",0,0.50282202452529,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-061",0.59,0.509797930306025,10,3,3,"Sierra Nevada forests"
"JayMiller_2004-061",0.59,0.509797930306025,10,3,3,"Sierra Nevada forests"
"JayMiller_2004-062",0,0.393195408603822,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-062",0,0.393195408603822,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-063",0.66,0.405531910088755,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-063",0.66,0.405531910088755,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-065",0.59,0.494125838391547,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-065",0.59,0.494125838391547,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-067",0.01,0.278609233299602,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-067",0.01,0.278609233299602,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-068",0,0.532138651024455,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-068",0,0.532138651024455,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-069",0.6,0.422067501601541,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-069",0.6,0.422067501601541,10,2,3,"Sierra Nevada forests"
"JayMiller_2004-070",0,0.512501628221565,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-070",0,0.512501628221565,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-072",0.25,0.316631900341994,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-072",0.25,0.316631900341994,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-073",0,0.883935937361321,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-073",0,0.883935937361321,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-074",0,0.783965410800776,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-074",0,0.783965410800776,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-075",0.01,0.289693089949275,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-075",0.01,0.289693089949275,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-076",0.37,0.740363923766565,10,3,2,"Sierra Nevada forests"
"JayMiller_2004-076",0.37,0.740363923766565,10,3,2,"Sierra Nevada forests"
"JayMiller_2004-077",0,0.233095377470242,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-077",0,0.233095377470242,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-078",0.44,0.152755483361586,10,1,2,"Sierra Nevada forests"
"JayMiller_2004-078",0.44,0.152755483361586,10,1,2,"Sierra Nevada forests"
"JayMiller_2004-079",0,0.334779335539672,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-079",0,0.334779335539672,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-080",0,0.315943238631977,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-080",0,0.315943238631977,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-081",0.16,0.210667179163559,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-081",0.16,0.210667179163559,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-082",0.25,0.327733897969556,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-082",0.25,0.327733897969556,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-083",0,0.163249105751996,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-083",0,0.163249105751996,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-084",0,0.228988583111213,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-084",0,0.228988583111213,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-085",0.34,0.17817707484707,10,1,2,"Sierra Nevada forests"
"JayMiller_2004-085",0.34,0.17817707484707,10,1,2,"Sierra Nevada forests"
"JayMiller_2004-086",0.08,0.233941695139747,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-086",0.08,0.233941695139747,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-087",0,0.233516537302202,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-087",0,0.233516537302202,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-088",0,0.202384554809035,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-088",0,0.202384554809035,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-089",0.21,0.254022855626307,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-089",0.21,0.254022855626307,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-090",0,0.309491982907277,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-090",0,0.309491982907277,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-091",0,0.1898084916597,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-091",0,0.1898084916597,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-092",0.16,0.270837410010456,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-092",0.16,0.270837410010456,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-093",0.04,0.458667345450246,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-093",0.04,0.458667345450246,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-094",0.19,0.309390234690792,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-094",0.19,0.309390234690792,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-095",0,0.811890161586464,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-095",0,0.811890161586464,10,4,1,"Sierra Nevada forests"
"JayMiller_2004-096",0,0.165784346171118,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-096",0,0.165784346171118,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-097",0.26,0.775612296060629,10,4,2,"Sierra Nevada forests"
"JayMiller_2004-097",0.26,0.775612296060629,10,4,2,"Sierra Nevada forests"
"JayMiller_2004-098",0,0.230286552640572,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-098",0,0.230286552640572,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-099",0.04,0.618595598429072,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-099",0.04,0.618595598429072,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-100",0,0.245016881627308,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-100",0,0.245016881627308,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-101",0.08,0.640192534811751,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-101",0.08,0.640192534811751,10,3,1,"Sierra Nevada forests"
"JayMiller_2004-103",0.22,0.254238173547218,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-103",0.22,0.254238173547218,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-104",0,0.337368452324403,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-104",0,0.337368452324403,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-105",0.04,0.284901147720867,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-105",0.04,0.284901147720867,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-106",0.46,0.373905048747163,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-106",0.46,0.373905048747163,10,2,2,"Sierra Nevada forests"
"JayMiller_2004-107",0.17,0.379675783128521,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-107",0.17,0.379675783128521,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-108",0.02,0.225152912489981,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-108",0.02,0.225152912489981,10,1,1,"Sierra Nevada forests"
"JayMiller_2004-109",0.04,0.26454978700107,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-109",0.04,0.26454978700107,10,2,1,"Sierra Nevada forests"
"JayMiller_2004-110",1,0.794453585202883,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-110",1,0.794453585202883,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-112",0.31,0.130897795294805,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-112",0.31,0.130897795294805,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-113",0.08,0.508165160820457,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-113",0.08,0.508165160820457,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-114",0.27,0.1604165251883,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-114",0.27,0.1604165251883,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-115",0,0.58614363828032,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-115",0,0.58614363828032,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-116",0.35,0.064857683430479,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-116",0.35,0.064857683430479,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-117",0.14,0.0824296637069479,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-117",0.14,0.0824296637069479,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-118",0.02,0.0982166173282591,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-118",0.02,0.0982166173282591,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-119",0.52,0.255141202002941,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-119",0.52,0.255141202002941,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-120",0.62,0.376838065777323,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-120",0.62,0.376838065777323,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-121",0.53,0.365535294291806,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-121",0.53,0.365535294291806,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-123",0.64,0.102729331152764,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-123",0.64,0.102729331152764,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-124",0.65,0.868469995120544,4,4,3,"Sierra Nevada forests"
"JayMiller_2004-124",0.65,0.868469995120544,4,4,3,"Sierra Nevada forests"
"JayMiller_2004-125",0.14,0.566852735500557,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-125",0.14,0.566852735500557,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-126",0.3,0.737963867077296,4,3,2,"Sierra Nevada forests"
"JayMiller_2004-126",0.3,0.737963867077296,4,3,2,"Sierra Nevada forests"
"JayMiller_2004-127",0,0.0659637130016659,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-127",0,0.0659637130016659,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-128",0,0.423617158268541,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-128",0,0.423617158268541,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-129",0.72,0.27408534255498,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-129",0.72,0.27408534255498,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-130",0.25,0.282383778759625,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-130",0.25,0.282383778759625,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-131",0.62,0.089618529089778,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-131",0.62,0.089618529089778,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-132",1,0.608025051624455,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-132",1,0.608025051624455,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-133",0,0.36305851248884,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-133",0,0.36305851248884,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-134",1,0.857145057101699,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-134",1,0.857145057101699,4,4,5,"Sierra Nevada forests"
"JayMiller_2004-135",0,0.0508673776919741,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-135",0,0.0508673776919741,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-136",0.81,0.469622096372076,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-136",0.81,0.469622096372076,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-137",0.1,0.0933817467303871,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-137",0.1,0.0933817467303871,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-138",1,0.967612459507802,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-138",1,0.967612459507802,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-139",0,0.0818543965859539,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-139",0,0.0818543965859539,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-141",0.5,0.627464700539286,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-141",0.5,0.627464700539286,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-142",0,0.12232311082148,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-142",0,0.12232311082148,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-143",0,0.713844395740957,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-143",0,0.713844395740957,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-144",0.5,0.653988679774688,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-144",0.5,0.653988679774688,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-145",0.71,0.394058489150913,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-145",0.71,0.394058489150913,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-146",0.76,0.466560986134669,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-146",0.76,0.466560986134669,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-147",0.23,0.356842324487469,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-147",0.23,0.356842324487469,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-148",0.03,0.0547966563583844,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-148",0.03,0.0547966563583844,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-150",0.01,0.0464577449819324,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-150",0.01,0.0464577449819324,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-151",0.28,0.115709826434681,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-151",0.28,0.115709826434681,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-152",0.56,0.064727272212406,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-152",0.56,0.064727272212406,4,1,3,"Sierra Nevada forests"
"JayMiller_2004-153",0.07,0.0598665602491747,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-153",0.07,0.0598665602491747,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-154",0.01,0.0356621306532478,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-154",0.01,0.0356621306532478,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-155",0.11,0.035510927311969,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-155",0.11,0.035510927311969,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-156",0.35,0.0915722930041112,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-156",0.35,0.0915722930041112,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-157",0.3,0.365823927510106,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-157",0.3,0.365823927510106,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-158",0.12,0.117824537742405,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-158",0.12,0.117824537742405,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-159",0,0.147917150032247,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-159",0,0.147917150032247,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-160",0.91,0.274292342997043,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-160",0.91,0.274292342997043,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-161",0,0.614312926993917,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-161",0,0.614312926993917,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-162",0.21,0.144364624510809,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-162",0.21,0.144364624510809,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-163",0,0.513909134130323,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-163",0,0.513909134130323,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-164",0.5,0.297766060735267,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-164",0.5,0.297766060735267,4,2,3,"Sierra Nevada forests"
"JayMiller_2004-165",1,0.647190630654887,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-165",1,0.647190630654887,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-166",0.64,0.619857697336803,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-166",0.64,0.619857697336803,4,3,3,"Sierra Nevada forests"
"JayMiller_2004-167",0.05,0.594680132468616,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-167",0.05,0.594680132468616,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-168",1,0.930690751010439,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-168",1,0.930690751010439,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-170",0.23,0.660669634140589,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-170",0.23,0.660669634140589,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-171",0,0.0671829988052034,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-171",0,0.0671829988052034,4,1,1,"Sierra Nevada forests"
"JayMiller_2004-172",0.82,0.301477657710288,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-172",0.82,0.301477657710288,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-173",0.32,0.293804520184839,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-173",0.32,0.293804520184839,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-175",0,0.377363285599932,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-175",0,0.377363285599932,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-176",0.36,0.104705947046021,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-176",0.36,0.104705947046021,4,1,2,"Sierra Nevada forests"
"JayMiller_2004-178",0.04,0.422613624582506,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-178",0.04,0.422613624582506,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-180",1,0.987748874602324,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-180",1,0.987748874602324,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-182",0.18,0.37518994772403,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-182",0.18,0.37518994772403,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-222",0.04,0.457146650971385,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-222",0.04,0.457146650971385,4,2,1,"Sierra Nevada forests"
"JayMiller_2004-223",0.78,0.466949313347512,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-223",0.78,0.466949313347512,4,2,4,"Sierra Nevada forests"
"JayMiller_2004-224",0.48,0.463383247576366,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-224",0.48,0.463383247576366,4,2,2,"Sierra Nevada forests"
"JayMiller_2004-226",1,0.97181382987409,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-226",1,0.97181382987409,4,5,5,"Sierra Nevada forests"
"JayMiller_2004-227",0.62,0.991631395454181,4,5,3,"Sierra Nevada forests"
"JayMiller_2004-227",0.62,0.991631395454181,4,5,3,"Sierra Nevada forests"
"JayMiller_2004-228",0.02,0.794935138557514,4,4,1,"Sierra Nevada forests"
"JayMiller_2004-228",0.02,0.794935138557514,4,4,1,"Sierra Nevada forests"
"JayMiller_2004-229",1,0.430606213644488,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-229",1,0.430606213644488,4,2,5,"Sierra Nevada forests"
"JayMiller_2004-230",0,0.505322138857789,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-230",0,0.505322138857789,4,3,1,"Sierra Nevada forests"
"JayMiller_2004-231",1,0.684453639552525,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-231",1,0.684453639552525,4,3,5,"Sierra Nevada forests"
"JayMiller_2004-234",0.31,0.418206813467543,4,2,2,"Sierra Nevada forests"
